CODE NOM_NUM_PLEIO_SUBSETS NOM_NUM_PLEIO_SUBSETS_EMP_P NOM_VERBOSE MARG_NUM_PLEIO_SUBSETS MARG_NUM_PLEIO_SUBSETS_EMP_P MARG_VERBOSE SMALLEST_PLEIO_P_EMP_P
96f:ch5f 6 0.013 MORE 9 0.015 MORE 0.011
96f:ch6f 4 0.032 MORE 6 0.046 MORE 0.197
96f:l1f 22 0.000999 MORE 38 0.000999 MORE 0.002
96f:l2f 20 0.000999 MORE 25 0.000999 MORE 0.002
96f:l3f 36 0.000999 MORE 40 0.000999 MORE 0.000999
96f:l4f 33 0.000999 MORE 53 0.000999 MORE 0.000999
96f:l5f 22 0.000999 MORE 28 0.000999 MORE 0.000999
96f:r10f 0 1 NOT 4 0.108 NOT 0.28
96f:r4f 1 0.188 NOT 2 0.211 NOT 0.182
96f:r5f 2 0.0969 NOT 12 0.00699 MORE 0.045
96f:r8f 3 0.045 MORE 7 0.03 MORE 0.048
96f:r9f 0 1 NOT 3 0.149 NOT 0.308
97m:a13m 3 0.05 MORE 5 0.0619 NOT 0.0709
97m:a1m 0 1 NOT 0 1 NOT 0.877
97m:a21m 0 1 NOT 0 1 NOT 0.517
97m:a22m 6 0.014 MORE 8 0.021 MORE 0.043
97m:a27m 15 0.998 NOT 29 0.998 NOT 0.998
97m:a28m 17 0.994 NOT 23 0.994 NOT 0.994
97m:a29m 6 0.016 MORE 10 0.016 MORE 0.05
97m:a30m 10 0.004 MORE 14 0.00599 MORE 0.000999
97m:a7m 0 1 NOT 0 1 NOT 0.635
97m:a8m 16 0.000999 MORE 21 0.000999 MORE 0.000999
97m:a9m 0 1 NOT 1 0.391 NOT 0.285
97m:ADr1um 1 0.209 NOT 2 0.233 NOT 0.208
97m:bm1m 0 1 NOT 2 0.22 NOT 0.213
97m:bm2m 3 0.042 MORE 6 0.038 MORE 0.013
97m:bm4m 0 1 NOT 0 1 NOT 0.787
97m:bm5m 7 0.00799 MORE 12 0.00599 MORE 0.039
97m:bm6m 2 0.105 NOT 6 0.0519 NOT 0.0919
97m:bm7m 1 0.217 NOT 5 0.0559 NOT 0.166
97m:bm8m 0 1 NOT 1 0.368 NOT 0.331
97m:ch1m 1 0.217 NOT 1 0.401 NOT 0.105
97m:ch4m 0 1 NOT 0 1 NOT 0.723
97m:ch5m 0 1 NOT 0 1 NOT 0.636
97m:ch6m 0 1 NOT 0 1 NOT 0.635
97m:l1m 35 0.000999 MORE 40 0.000999 MORE 0.000999
97m:l2m 11 0.003 MORE 13 0.004 MORE 0.00699
97m:l3m 14 0.000999 MORE 22 0.000999 MORE 0.016
97m:l4m 28 0.000999 MORE 31 0.000999 MORE 0.000999
97m:l5m 0 1 NOT 2 0.229 NOT 0.23
97m:r10m 5 0.024 MORE 10 0.017 MORE 0.0929
97m:r4m 2 0.0949 NOT 3 0.14 NOT 0.0859
97m:r5m 4 0.032 MORE 9 0.017 MORE 0.0749
97m:r8m 8 0.004 MORE 18 0.000999 MORE 0.023
97m:r9m 1 0.237 NOT 1 0.402 NOT 0.163
99f:a13f 0 1 NOT 1 0.408 NOT 0.271
99f:a1f 0 1 NOT 0 1 NOT 0.433
99f:a21f 2 0.0909 NOT 4 0.0949 NOT 0.13
99f:a22f 5 0.018 MORE 9 0.016 MORE 0.003
99f:a27f 25 0.928 NOT 33 0.928 NOT 0.929
99f:a28f 0 1 NOT 0 1 NOT 0.509
99f:a29f 5 0.022 MORE 10 0.014 MORE 0.0629
99f:a30f 10 0.000999 MORE 16 0.002 MORE 0.0689
99f:a7f 0 1 NOT 0 1 NOT 0.498
99f:a8f 5 0.015 MORE 8 0.024 MORE 0.046
99f:a9f 0 1 NOT 2 0.222 NOT 0.239
99f:ADr1uf 6 0.011 MORE 13 0.004 MORE 0.021
99f:bm1f 1 0.197 NOT 3 0.135 NOT 0.0599
99f:bm2f 0 1 NOT 1 0.391 NOT 0.275
99f:bm4f 0 1 NOT 0 1 NOT 0.818
99f:bm5f 1 0.191 NOT 1 0.381 NOT 0.115
99f:bm6f 0 1 NOT 0 1 NOT 0.747
99f:bm7f 0 1 NOT 0 1 NOT 0.941
99f:bm8f 5 0.017 MORE 9 0.014 MORE 0.036
99f:ch1f 0 1 NOT 1 0.393 NOT 0.282
99f:ch4f 0 1 NOT 0 1 NOT 0.688
99f:ch5f 0 1 NOT 0 1 NOT 0.946
99f:ch6f 0 1 NOT 0 1 NOT 0.846
99f:l1f 17 0.000999 MORE 23 0.002 MORE 0.000999
99f:l2f 9 0.002 MORE 15 0.000999 MORE 0.015
99f:l3f 18 0.000999 MORE 24 0.000999 MORE 0.002
99f:l4f 10 0.002 MORE 22 0.000999 MORE 0.013
99f:l5f 15 0.000999 MORE 24 0.000999 MORE 0.000999
99f:r10f 0 1 NOT 0 1 NOT 0.534
99f:r4f 0 1 NOT 0 1 NOT 0.452
99f:r5f 9 0.00599 MORE 15 0.00599 MORE 0.021
99f:r8f 0 1 NOT 0 1 NOT 0.686
99f:r9f 0 1 NOT 0 1 NOT 0.873
a13f:a1f 0 1 NOT 0 1 NOT 0.408
a13f:a21f 2 0.0699 NOT 4 0.0599 NOT 0.0689
a13f:a22f 0 1 NOT 0 1 NOT 0.497
a13f:a27f 2 0.0949 NOT 3 0.148 NOT 0.127
a13f:a28f 3 0.049 MORE 6 0.042 MORE 0.043
a13f:a29f 24 0.000999 MORE 27 0.000999 MORE 0.000999
a13f:a30f 22 0.000999 MORE 27 0.000999 MORE 0.000999
a13f:a7f 0 1 NOT 0 1 NOT 0.34
a13f:a8f 28 0.000999 MORE 40 0.000999 MORE 0.000999
a13f:a9f 0 1 NOT 0 1 NOT 0.591
a13f:ADr1uf 0 1 NOT 0 1 NOT 0.694
a13f:bm1f 1 0.132 NOT 1 0.284 NOT 0.118
a13f:bm2f 1 0.138 NOT 2 0.15 NOT 0.119
a13f:bm4f 0 1 NOT 2 0.147 NOT 0.209
a13f:bm5f 0 1 NOT 0 1 NOT 0.555
a13f:bm6f 0 1 NOT 0 1 NOT 0.627
a13f:bm7f 0 1 NOT 0 1 NOT 0.434
a13f:bm8f 0 1 NOT 0 1 NOT 0.628
a13f:ch1f 0 1 NOT 0 1 NOT 0.564
a13f:ch4f 0 1 NOT 0 1 NOT 0.362
a13f:ch5f 0 1 NOT 1 0.291 NOT 0.256
a13f:ch6f 0 1 NOT 0 1 NOT 0.756
a13f:l1f 49 0.000999 MORE 57 0.000999 MORE 0.000999
a13f:l2f 27 0.000999 MORE 41 0.000999 MORE 0.000999
a13f:l3f 22 0.000999 MORE 26 0.000999 MORE 0.000999
a13f:l4f 42 0.000999 MORE 54 0.000999 MORE 0.000999
a13f:l5f 31 0.000999 MORE 40 0.000999 MORE 0.000999
a13f:r10f 0 1 NOT 0 1 NOT 0.909
a13f:r4f 0 1 NOT 0 1 NOT 0.359
a13f:r5f 8 0.003 MORE 13 0.000999 MORE 0.00899
a13f:r8f 1 0.128 NOT 1 0.257 NOT 0.0869
a13f:r9f 2 0.0549 NOT 7 0.015 MORE 0.0839
a13m:a1m 0 1 NOT 2 0.16 NOT 0.206
a13m:a21m 2 0.0539 NOT 7 0.013 MORE 0.021
a13m:a22m 7 0.003 MORE 9 0.013 MORE 0.011
a13m:a27m 10 0.004 MORE 16 0.004 MORE 0.000999
a13m:a28m 1 0.186 NOT 8 0.015 MORE 0.132
a13m:a29m 23 0.000999 MORE 28 0.000999 MORE 0.000999
a13m:a30m 19 0.000999 MORE 31 0.000999 MORE 0.000999
a13m:a7m 2 0.0579 NOT 3 0.0859 NOT 0.0599
a13m:a8m 55 0.000999 MORE 63 0.000999 MORE 0.000999
a13m:a9m 3 0.043 MORE 4 0.0739 NOT 0.015
a13m:ADr1um 1 0.146 NOT 1 0.289 NOT 0.112
a13m:bm1m 0 1 NOT 0 1 NOT 0.926
a13m:bm2m 2 0.047 MORE 2 0.131 NOT 0.0919
a13m:bm4m 0 1 NOT 0 1 NOT 0.645
a13m:bm5m 10 0.000999 MORE 16 0.000999 MORE 0.004
a13m:bm6m 8 0.003 MORE 17 0.000999 MORE 0.022
a13m:bm7m 6 0.012 MORE 10 0.00699 MORE 0.023
a13m:bm8m 0 1 NOT 0 1 NOT 0.477
a13m:ch1m 0 1 NOT 0 1 NOT 0.951
a13m:ch4m 0 1 NOT 0 1 NOT 0.624
a13m:ch5m 0 1 NOT 0 1 NOT 0.863
a13m:ch6m 0 1 NOT 0 1 NOT 0.591
a13m:l1m 59 0.000999 MORE 67 0.000999 MORE 0.000999
a13m:l2m 40 0.000999 MORE 43 0.000999 MORE 0.000999
a13m:l3m 44 0.000999 MORE 45 0.000999 MORE 0.000999
a13m:l4m 50 0.000999 MORE 56 0.000999 MORE 0.000999
a13m:l5m 48 0.000999 MORE 54 0.000999 MORE 0.000999
a13m:r10m 0 1 NOT 0 1 NOT 0.429
a13m:r4m 4 0.016 MORE 5 0.041 MORE 0.00999
a13m:r5m 12 0.000999 MORE 15 0.005 MORE 0.000999
a13m:r8m 9 0.000999 MORE 13 0.002 MORE 0.000999
a13m:r9m 0 1 NOT 0 1 NOT 0.456
a1f:a21f 1 0.134 NOT 3 0.0879 NOT 0.125
a1f:a22f 1 0.128 NOT 5 0.04 MORE 0.0899
a1f:a27f 1 0.182 NOT 5 0.0509 NOT 0.181
a1f:a28f 5 0.018 MORE 8 0.019 MORE 0.0609
a1f:a29f 55 0.000999 MORE 58 0.000999 MORE 0.000999
a1f:a30f 12 0.000999 MORE 15 0.000999 MORE 0.000999
a1f:a7f 0 1 NOT 0 1 NOT 0.766
a1f:a8f 4 0.018 MORE 7 0.023 MORE 0.023
a1f:a9f 0 1 NOT 2 0.163 NOT 0.217
a1f:ADr1uf 0 1 NOT 0 1 NOT 0.371
a1f:bm1f 0 1 NOT 0 1 NOT 0.699
a1f:bm2f 0 1 NOT 2 0.16 NOT 0.219
a1f:bm4f 0 1 NOT 0 1 NOT 0.899
a1f:bm5f 2 0.0559 NOT 4 0.0599 NOT 0.0699
a1f:bm6f 1 0.17 NOT 2 0.173 NOT 0.0649
a1f:bm7f 0 1 NOT 2 0.179 NOT 0.26
a1f:bm8f 1 0.142 NOT 1 0.279 NOT 0.0509
a1f:ch1f 0 1 NOT 1 0.306 NOT 0.17
a1f:ch4f 0 1 NOT 1 0.293 NOT 0.185
a1f:ch5f 1 0.148 NOT 2 0.16 NOT 0.0809
a1f:ch6f 0 1 NOT 2 0.161 NOT 0.25
a1f:l1f 32 0.000999 MORE 40 0.000999 MORE 0.000999
a1f:l2f 13 0.000999 MORE 19 0.000999 MORE 0.000999
a1f:l3f 4 0.014 MORE 12 0.004 MORE 0.000999
a1f:l4f 23 0.000999 MORE 30 0.000999 MORE 0.000999
a1f:l5f 15 0.000999 MORE 28 0.000999 MORE 0.000999
a1f:r10f 3 0.031 MORE 4 0.0719 NOT 0.0579
a1f:r4f 11 0.002 MORE 17 0.000999 MORE 0.00599
a1f:r5f 16 0.000999 MORE 22 0.000999 MORE 0.002
a1f:r8f 1 0.136 NOT 5 0.029 MORE 0.0819
a1f:r9f 0 1 NOT 1 0.29 NOT 0.19
a1m:a21m 3 0.029 MORE 11 0.003 MORE 0.0779
a1m:a22m 0 1 NOT 4 0.0579 NOT 0.193
a1m:a27m 0 1 NOT 0 1 NOT 0.72
a1m:a28m 3 0.044 MORE 7 0.026 MORE 0.00899
a1m:a29m 56 0.000999 MORE 60 0.000999 MORE 0.000999
a1m:a30m 6 0.004 MORE 9 0.005 MORE 0.014
a1m:a7m 4 0.026 MORE 6 0.037 MORE 0.025
a1m:a8m 3 0.03 MORE 9 0.014 MORE 0.011
a1m:a9m 1 0.166 NOT 5 0.0519 NOT 0.0599
a1m:ADr1um 0 1 NOT 0 1 NOT 0.659
a1m:bm1m 0 1 NOT 0 1 NOT 0.863
a1m:bm2m 0 1 NOT 1 0.295 NOT 0.233
a1m:bm4m 0 1 NOT 0 1 NOT 0.832
a1m:bm5m 0 1 NOT 1 0.274 NOT 0.163
a1m:bm6m 0 1 NOT 0 1 NOT 0.608
a1m:bm7m 1 0.149 NOT 3 0.0929 NOT 0.115
a1m:bm8m 0 1 NOT 0 1 NOT 0.368
a1m:ch1m 0 1 NOT 0 1 NOT 0.407
a1m:ch4m 0 1 NOT 1 0.297 NOT 0.181
a1m:ch5m 0 1 NOT 0 1 NOT 0.383
a1m:ch6m 0 1 NOT 0 1 NOT 0.393
a1m:l1m 0 1 NOT 0 1 NOT 0.302
a1m:l2m 0 1 NOT 0 1 NOT 0.737
a1m:l3m 0 1 NOT 1 0.274 NOT 0.181
a1m:l4m 7 0.005 MORE 13 0.002 MORE 0.0629
a1m:l5m 0 1 NOT 0 1 NOT 0.506
a1m:r10m 4 0.026 MORE 11 0.00799 MORE 0.0819
a1m:r4m 1 0.126 NOT 3 0.0879 NOT 0.0729
a1m:r5m 12 0.000999 MORE 16 0.002 MORE 0.002
a1m:r8m 0 1 NOT 0 1 NOT 0.618
a1m:r9m 0 1 NOT 1 0.269 NOT 0.243
a21f:a22f 6 0.00899 MORE 6 0.03 MORE 0.031
a21f:a27f 6 0.00699 MORE 12 0.005 MORE 0.021
a21f:a28f 2 0.0889 NOT 8 0.017 MORE 0.017
a21f:a29f 10 0.000999 MORE 16 0.000999 MORE 0.004
a21f:a30f 5 0.012 MORE 12 0.002 MORE 0.000999
a21f:a7f 0 1 NOT 0 1 NOT 0.553
a21f:a8f 20 0.000999 MORE 26 0.000999 MORE 0.000999
a21f:a9f 0 1 NOT 1 0.308 NOT 0.238
a21f:ADr1uf 1 0.158 NOT 6 0.027 MORE 0.135
a21f:bm1f 1 0.143 NOT 1 0.265 NOT 0.135
a21f:bm2f 0 1 NOT 0 1 NOT 0.761
a21f:bm4f 0 1 NOT 1 0.293 NOT 0.238
a21f:bm5f 3 0.039 MORE 4 0.0639 NOT 0.0609
a21f:bm6f 0 1 NOT 0 1 NOT 0.417
a21f:bm7f 0 1 NOT 0 1 NOT 0.799
a21f:bm8f 0 1 NOT 3 0.0889 NOT 0.233
a21f:ch1f 0 1 NOT 2 0.145 NOT 0.196
a21f:ch4f 0 1 NOT 1 0.323 NOT 0.318
a21f:ch5f 0 1 NOT 0 1 NOT 0.757
a21f:ch6f 0 1 NOT 0 1 NOT 0.576
a21f:l1f 27 0.000999 MORE 37 0.000999 MORE 0.000999
a21f:l2f 7 0.005 MORE 10 0.00699 MORE 0.016
a21f:l3f 5 0.011 MORE 7 0.019 MORE 0.002
a21f:l4f 20 0.000999 MORE 27 0.000999 MORE 0.000999
a21f:l5f 7 0.004 MORE 9 0.014 MORE 0.000999
a21f:r10f 0 1 NOT 0 1 NOT 0.462
a21f:r4f 6 0.00799 MORE 10 0.00699 MORE 0.011
a21f:r5f 4 0.024 MORE 8 0.016 MORE 0.025
a21f:r8f 0 1 NOT 0 1 NOT 0.711
a21f:r9f 6 0.00899 MORE 9 0.00899 MORE 0.002
a21m:a22m 0 1 NOT 5 0.047 MORE 0.166
a21m:a27m 0 1 NOT 2 0.207 NOT 0.224
a21m:a28m 3 0.04 MORE 4 0.0729 NOT 0.022
a21m:a29m 4 0.029 MORE 5 0.0509 NOT 0.018
a21m:a30m 10 0.000999 MORE 15 0.000999 MORE 0.000999
a21m:a7m 0 1 NOT 0 1 NOT 0.452
a21m:a8m 11 0.000999 MORE 18 0.000999 MORE 0.000999
a21m:a9m 0 1 NOT 0 1 NOT 0.374
a21m:ADr1um 0 1 NOT 0 1 NOT 0.731
a21m:bm1m 0 1 NOT 0 1 NOT 0.786
a21m:bm2m 0 1 NOT 0 1 NOT 0.358
a21m:bm4m 1 0.155 NOT 2 0.171 NOT 0.102
a21m:bm5m 0 1 NOT 1 0.273 NOT 0.251
a21m:bm6m 0 1 NOT 1 0.295 NOT 0.239
a21m:bm7m 0 1 NOT 1 0.305 NOT 0.182
a21m:bm8m 0 1 NOT 0 1 NOT 0.36
a21m:ch1m 0 1 NOT 0 1 NOT 0.486
a21m:ch4m 1 0.151 NOT 1 0.292 NOT 0.122
a21m:ch5m 0 1 NOT 0 1 NOT 0.554
a21m:ch6m 0 1 NOT 0 1 NOT 0.35
a21m:l1m 6 0.00799 MORE 15 0.004 MORE 0.004
a21m:l2m 1 0.15 NOT 1 0.275 NOT 0.0999
a21m:l3m 3 0.041 MORE 6 0.033 MORE 0.019
a21m:l4m 2 0.0629 NOT 3 0.0949 NOT 0.0639
a21m:l5m 0 1 NOT 0 1 NOT 0.655
a21m:r10m 0 1 NOT 0 1 NOT 0.488
a21m:r4m 0 1 NOT 1 0.305 NOT 0.247
a21m:r5m 4 0.025 MORE 5 0.0569 NOT 0.028
a21m:r8m 0 1 NOT 2 0.154 NOT 0.233
a21m:r9m 2 0.0599 NOT 4 0.0539 NOT 0.102
a22f:a27f 6 0.00699 MORE 10 0.005 MORE 0.032
a22f:a28f 22 0.000999 MORE 32 0.000999 MORE 0.00599
a22f:a29f 18 0.000999 MORE 23 0.000999 MORE 0.000999
a22f:a30f 8 0.002 MORE 13 0.005 MORE 0.000999
a22f:a7f 0 1 NOT 0 1 NOT 0.412
a22f:a8f 16 0.000999 MORE 20 0.000999 MORE 0.000999
a22f:a9f 2 0.0589 NOT 2 0.151 NOT 0.0629
a22f:ADr1uf 5 0.011 MORE 11 0.002 MORE 0.017
a22f:bm1f 5 0.014 MORE 6 0.03 MORE 0.0609
a22f:bm2f 0 1 NOT 0 1 NOT 0.379
a22f:bm4f 0 1 NOT 0 1 NOT 0.921
a22f:bm5f 0 1 NOT 1 0.269 NOT 0.249
a22f:bm6f 0 1 NOT 1 0.277 NOT 0.187
a22f:bm7f 0 1 NOT 0 1 NOT 0.4
a22f:bm8f 1 0.13 NOT 2 0.14 NOT 0.129
a22f:ch1f 0 1 NOT 1 0.277 NOT 0.198
a22f:ch4f 0 1 NOT 0 1 NOT 0.355
a22f:ch5f 0 1 NOT 1 0.292 NOT 0.206
a22f:ch6f 0 1 NOT 0 1 NOT 0.413
a22f:l1f 37 0.000999 MORE 42 0.000999 MORE 0.000999
a22f:l2f 32 0.000999 MORE 38 0.000999 MORE 0.000999
a22f:l3f 14 0.000999 MORE 23 0.000999 MORE 0.000999
a22f:l4f 48 0.000999 MORE 52 0.000999 MORE 0.000999
a22f:l5f 24 0.000999 MORE 27 0.000999 MORE 0.000999
a22f:r10f 0 1 NOT 1 0.354 NOT 0.311
a22f:r4f 7 0.004 MORE 7 0.014 MORE 0.004
a22f:r5f 13 0.000999 MORE 15 0.002 MORE 0.004
a22f:r8f 0 1 NOT 2 0.13 NOT 0.125
a22f:r9f 0 1 NOT 0 1 NOT 0.822
a22m:a27m 0 1 NOT 0 1 NOT 0.785
a22m:a28m 1 0.206 NOT 4 0.107 NOT 0.0549
a22m:a29m 5 0.00999 MORE 17 0.000999 MORE 0.0899
a22m:a30m 13 0.000999 MORE 16 0.002 MORE 0.000999
a22m:a7m 0 1 NOT 0 1 NOT 0.594
a22m:a8m 25 0.000999 MORE 29 0.000999 MORE 0.002
a22m:a9m 0 1 NOT 5 0.047 MORE 0.159
a22m:ADr1um 0 1 NOT 1 0.301 NOT 0.164
a22m:bm1m 0 1 NOT 3 0.102 NOT 0.143
a22m:bm2m 0 1 NOT 0 1 NOT 0.698
a22m:bm4m 0 1 NOT 0 1 NOT 0.689
a22m:bm5m 0 1 NOT 0 1 NOT 0.763
a22m:bm6m 0 1 NOT 1 0.278 NOT 0.182
a22m:bm7m 0 1 NOT 0 1 NOT 0.328
a22m:bm8m 0 1 NOT 1 0.311 NOT 0.228
a22m:ch1m 0 1 NOT 1 0.308 NOT 0.235
a22m:ch4m 0 1 NOT 0 1 NOT 0.789
a22m:ch5m 0 1 NOT 0 1 NOT 0.598
a22m:ch6m 1 0.141 NOT 4 0.0629 NOT 0.127
a22m:l1m 22 0.000999 MORE 38 0.000999 MORE 0.000999
a22m:l2m 11 0.000999 MORE 21 0.000999 MORE 0.019
a22m:l3m 11 0.000999 MORE 18 0.000999 MORE 0.027
a22m:l4m 26 0.000999 MORE 36 0.000999 MORE 0.000999
a22m:l5m 13 0.000999 MORE 19 0.002 MORE 0.00699
a22m:r10m 1 0.22 NOT 1 0.367 NOT 0.194
a22m:r4m 0 1 NOT 0 1 NOT 0.329
a22m:r5m 11 0.000999 MORE 16 0.000999 MORE 0.000999
a22m:r8m 1 0.152 NOT 3 0.0939 NOT 0.116
a22m:r9m 0 1 NOT 0 1 NOT 0.839
a27f:a28f 96 0.000999 MORE 97 0.000999 MORE 0.000999
a27f:a29f 26 0.000999 MORE 32 0.000999 MORE 0.000999
a27f:a30f 13 0.002 MORE 16 0.002 MORE 0.000999
a27f:a7f 2 0.0949 NOT 3 0.143 NOT 0.176
a27f:a8f 44 0.000999 MORE 48 0.000999 MORE 0.000999
a27f:a9f 1 0.208 NOT 4 0.0989 NOT 0.171
a27f:ADr1uf 1 0.224 NOT 3 0.154 NOT 0.175
a27f:bm1f 0 1 NOT 0 1 NOT 0.539
a27f:bm2f 0 1 NOT 0 1 NOT 0.4
a27f:bm4f 0 1 NOT 0 1 NOT 0.56
a27f:bm5f 3 0.0599 NOT 4 0.0929 NOT 0.045
a27f:bm6f 1 0.212 NOT 2 0.235 NOT 0.027
a27f:bm7f 4 0.026 MORE 9 0.015 MORE 0.0949
a27f:bm8f 0 1 NOT 1 0.382 NOT 0.203
a27f:ch1f 12 0.000999 MORE 22 0.000999 MORE 0.014
a27f:ch4f 9 0.000999 MORE 12 0.000999 MORE 0.002
a27f:ch5f 1 0.194 NOT 3 0.16 NOT 0.16
a27f:ch6f 0 1 NOT 0 1 NOT 0.465
a27f:l1f 45 0.000999 MORE 48 0.000999 MORE 0.000999
a27f:l2f 43 0.000999 MORE 50 0.000999 MORE 0.000999
a27f:l3f 49 0.000999 MORE 54 0.000999 MORE 0.000999
a27f:l4f 45 0.000999 MORE 48 0.000999 MORE 0.000999
a27f:l5f 43 0.000999 MORE 46 0.000999 MORE 0.000999
a27f:r10f 0 1 NOT 0 1 NOT 0.519
a27f:r4f 10 0.003 MORE 12 0.00599 MORE 0.000999
a27f:r5f 17 0.000999 MORE 21 0.000999 MORE 0.003
a27f:r8f 10 0.000999 MORE 19 0.000999 MORE 0.011
a27f:r9f 1 0.215 NOT 4 0.103 NOT 0.037
a27m:a28m 93 0.000999 MORE 97 0.000999 MORE 0.000999
a27m:a29m 5 0.013 MORE 8 0.016 MORE 0.013
a27m:a30m 9 0.002 MORE 15 0.002 MORE 0.004
a27m:a7m 0 1 NOT 3 0.144 NOT 0.211
a27m:a8m 45 0.000999 MORE 50 0.000999 MORE 0.000999
a27m:a9m 0 1 NOT 1 0.351 NOT 0.246
a27m:ADr1um 1 0.229 NOT 2 0.241 NOT 0.117
a27m:bm1m 0 1 NOT 2 0.214 NOT 0.213
a27m:bm2m 0 1 NOT 0 1 NOT 0.592
a27m:bm4m 0 1 NOT 0 1 NOT 0.603
a27m:bm5m 0 1 NOT 4 0.0919 NOT 0.258
a27m:bm6m 0 1 NOT 0 1 NOT 0.582
a27m:bm7m 1 0.205 NOT 1 0.371 NOT 0.186
a27m:bm8m 0 1 NOT 3 0.141 NOT 0.243
a27m:ch1m 0 1 NOT 0 1 NOT 0.698
a27m:ch4m 0 1 NOT 0 1 NOT 0.92
a27m:ch5m 0 1 NOT 0 1 NOT 0.459
a27m:ch6m 3 0.037 MORE 5 0.0519 NOT 0.0729
a27m:l1m 53 0.000999 MORE 60 0.000999 MORE 0.000999
a27m:l2m 21 0.000999 MORE 32 0.000999 MORE 0.000999
a27m:l3m 25 0.000999 MORE 31 0.000999 MORE 0.000999
a27m:l4m 46 0.000999 MORE 49 0.000999 MORE 0.000999
a27m:l5m 24 0.000999 MORE 34 0.000999 MORE 0.000999
a27m:r10m 2 0.111 NOT 4 0.109 NOT 0.117
a27m:r4m 3 0.0509 NOT 6 0.043 MORE 0.11
a27m:r5m 4 0.027 MORE 12 0.00799 MORE 0.0799
a27m:r8m 0 1 NOT 0 1 NOT 0.58
a27m:r9m 0 1 NOT 0 1 NOT 0.893
a28f:a29f 1 0.205 NOT 2 0.229 NOT 0.142
a28f:a30f 24 0.000999 MORE 34 0.000999 MORE 0.005
a28f:a7f 1 0.195 NOT 5 0.0619 NOT 0.184
a28f:a8f 25 0.000999 MORE 32 0.000999 MORE 0.000999
a28f:a9f 0 1 NOT 0 1 NOT 0.421
a28f:ADr1uf 1 0.19 NOT 3 0.123 NOT 0.0629
a28f:bm1f 20 0.000999 MORE 25 0.000999 MORE 0.011
a28f:bm2f 2 0.0839 NOT 7 0.03 MORE 0.042
a28f:bm4f 0 1 NOT 0 1 NOT 0.445
a28f:bm5f 0 1 NOT 1 0.366 NOT 0.362
a28f:bm6f 0 1 NOT 0 1 NOT 0.388
a28f:bm7f 0 1 NOT 0 1 NOT 0.565
a28f:bm8f 1 0.21 NOT 3 0.154 NOT 0.0679
a28f:ch1f 0 1 NOT 2 0.196 NOT 0.246
a28f:ch4f 1 0.194 NOT 4 0.0859 NOT 0.102
a28f:ch5f 0 1 NOT 2 0.213 NOT 0.31
a28f:ch6f 0 1 NOT 0 1 NOT 0.561
a28f:l1f 55 0.000999 MORE 61 0.000999 MORE 0.000999
a28f:l2f 40 0.000999 MORE 45 0.000999 MORE 0.000999
a28f:l3f 35 0.000999 MORE 44 0.000999 MORE 0.000999
a28f:l4f 53 0.000999 MORE 60 0.000999 MORE 0.000999
a28f:l5f 46 0.000999 MORE 52 0.000999 MORE 0.000999
a28f:r10f 3 0.0519 NOT 5 0.0659 NOT 0.037
a28f:r4f 9 0.002 MORE 17 0.000999 MORE 0.002
a28f:r5f 5 0.026 MORE 11 0.00799 MORE 0.028
a28f:r8f 1 0.178 NOT 12 0.004 MORE 0.116
a28f:r9f 0 1 NOT 1 0.364 NOT 0.344
a28m:a29m 1 0.193 NOT 2 0.213 NOT 0.169
a28m:a30m 18 0.000999 MORE 27 0.000999 MORE 0.000999
a28m:a7m 5 0.014 MORE 9 0.016 MORE 0.005
a28m:a8m 33 0.000999 MORE 35 0.000999 MORE 0.000999
a28m:a9m 0 1 NOT 0 1 NOT 0.515
a28m:ADr1um 0 1 NOT 0 1 NOT 0.592
a28m:bm1m 0 1 NOT 0 1 NOT 0.989
a28m:bm2m 7 0.00999 MORE 11 0.00999 MORE 0.018
a28m:bm4m 0 1 NOT 1 0.373 NOT 0.232
a28m:bm5m 1 0.22 NOT 2 0.24 NOT 0.19
a28m:bm6m 0 1 NOT 0 1 NOT 0.548
a28m:bm7m 0 1 NOT 0 1 NOT 0.495
a28m:bm8m 0 1 NOT 0 1 NOT 0.569
a28m:ch1m 0 1 NOT 0 1 NOT 0.404
a28m:ch4m 3 0.049 MORE 8 0.019 MORE 0.0979
a28m:ch5m 0 1 NOT 0 1 NOT 0.889
a28m:ch6m 5 0.017 MORE 9 0.012 MORE 0.05
a28m:l1m 53 0.000999 MORE 58 0.000999 MORE 0.000999
a28m:l2m 32 0.000999 MORE 39 0.000999 MORE 0.000999
a28m:l3m 38 0.000999 MORE 49 0.000999 MORE 0.000999
a28m:l4m 46 0.000999 MORE 56 0.000999 MORE 0.000999
a28m:l5m 20 0.000999 MORE 23 0.000999 MORE 0.000999
a28m:r10m 0 1 NOT 0 1 NOT 0.837
a28m:r4m 2 0.104 NOT 4 0.111 NOT 0.166
a28m:r5m 20 0.000999 MORE 31 0.000999 MORE 0.002
a28m:r8m 0 1 NOT 4 0.0899 NOT 0.222
a28m:r9m 0 1 NOT 1 0.373 NOT 0.314
a29f:a30f 39 0.000999 MORE 46 0.000999 MORE 0.000999
a29f:a7f 0 1 NOT 1 0.286 NOT 0.189
a29f:a8f 19 0.000999 MORE 20 0.000999 MORE 0.000999
a29f:a9f 11 0.002 MORE 17 0.000999 MORE 0.002
