CODE NOM_NUM_PLEIO_SUBSETS NOM_NUM_PLEIO_SUBSETS_EMP_P NOM_VERBOSE MARG_NUM_PLEIO_SUBSETS MARG_NUM_PLEIO_SUBSETS_EMP_P MARG_VERBOSE SMALLEST_PLEIO_P_EMP_P
a28m:bm7m 0 1 NOT 2 0.218 NOT 0.284
a28m:bm8m 2 0.0909 NOT 4 0.0949 NOT 0.0969
a28m:ch1m 0 1 NOT 1 0.392 NOT 0.247
a28m:ch4m 0 1 NOT 0 1 NOT 0.812
a28m:ch5m 0 1 NOT 3 0.121 NOT 0.208
a28m:ch6m 0 1 NOT 0 1 NOT 0.377
a28m:l1m 41 0.000999 MORE 45 0.000999 MORE 0.000999
a28m:l2m 17 0.000999 MORE 25 0.000999 MORE 0.000999
a28m:l3m 18 0.000999 MORE 26 0.000999 MORE 0.000999
a28m:l4m 42 0.000999 MORE 49 0.000999 MORE 0.000999
a28m:l5m 16 0.000999 MORE 20 0.000999 MORE 0.000999
a28m:r10m 0 1 NOT 0 1 NOT 0.947
a28m:r4m 0 1 NOT 0 1 NOT 0.918
a28m:r5m 8 0.004 MORE 8 0.012 MORE 0.002
a28m:r8m 3 0.042 MORE 5 0.0509 NOT 0.023
a28m:r9m 1 0.222 NOT 2 0.224 NOT 0.182
a29f:a30f 33 0.000999 MORE 36 0.000999 MORE 0.000999
a29f:a7f 0 1 NOT 0 1 NOT 0.419
a29f:a8f 12 0.000999 MORE 20 0.000999 MORE 0.000999
a29f:a9f 3 0.042 MORE 7 0.029 MORE 0.044
a29f:ADr1uf 0 1 NOT 1 0.338 NOT 0.23
a29f:bm1f 0 1 NOT 0 1 NOT 0.637
a29f:bm2f 0 1 NOT 0 1 NOT 0.372
a29f:bm4f 0 1 NOT 0 1 NOT 0.825
a29f:bm5f 0 1 NOT 0 1 NOT 0.691
a29f:bm6f 4 0.02 MORE 10 0.00899 MORE 0.026
a29f:bm7f 1 0.142 NOT 2 0.154 NOT 0.121
a29f:bm8f 0 1 NOT 0 1 NOT 0.744
a29f:ch1f 3 0.046 MORE 9 0.013 MORE 0.0849
a29f:ch4f 1 0.171 NOT 1 0.335 NOT 0.16
a29f:ch5f 0 1 NOT 1 0.305 NOT 0.26
a29f:ch6f 1 0.142 NOT 4 0.0549 NOT 0.0729
a29f:l1f 33 0.000999 MORE 39 0.000999 MORE 0.000999
a29f:l2f 13 0.000999 MORE 15 0.002 MORE 0.000999
a29f:l3f 18 0.000999 MORE 26 0.000999 MORE 0.000999
a29f:l4f 36 0.000999 MORE 38 0.000999 MORE 0.000999
a29f:l5f 17 0.000999 MORE 19 0.000999 MORE 0.000999
a29f:r10f 10 0.003 MORE 18 0.003 MORE 0.00599
a29f:r4f 49 0.000999 MORE 55 0.000999 MORE 0.000999
a29f:r5f 21 0.000999 MORE 28 0.000999 MORE 0.000999
a29f:r8f 6 0.00799 MORE 9 0.00999 MORE 0.013
a29f:r9f 0 1 NOT 0 1 NOT 0.507
a29m:a30m 30 0.000999 MORE 33 0.000999 MORE 0.000999
a29m:a7m 5 0.016 MORE 6 0.036 MORE 0.017
a29m:a8m 28 0.000999 MORE 33 0.000999 MORE 0.000999
a29m:a9m 13 0.000999 MORE 18 0.000999 MORE 0.000999
a29m:ADr1um 0 1 NOT 0 1 NOT 0.41
a29m:bm1m 1 0.176 NOT 2 0.187 NOT 0.118
a29m:bm2m 3 0.034 MORE 5 0.041 MORE 0.024
a29m:bm4m 2 0.0579 NOT 5 0.045 MORE 0.042
a29m:bm5m 0 1 NOT 0 1 NOT 0.74
a29m:bm6m 7 0.004 MORE 12 0.004 MORE 0.00899
a29m:bm7m 0 1 NOT 1 0.321 NOT 0.266
a29m:bm8m 0 1 NOT 0 1 NOT 0.623
a29m:ch1m 0 1 NOT 1 0.327 NOT 0.264
a29m:ch4m 1 0.145 NOT 1 0.31 NOT 0.0789
a29m:ch5m 0 1 NOT 0 1 NOT 0.669
a29m:ch6m 1 0.161 NOT 2 0.155 NOT 0.118
a29m:l1m 18 0.000999 MORE 20 0.000999 MORE 0.000999
a29m:l2m 7 0.00599 MORE 9 0.00899 MORE 0.005
a29m:l3m 5 0.012 MORE 9 0.014 MORE 0.000999
a29m:l4m 36 0.000999 MORE 43 0.000999 MORE 0.000999
a29m:l5m 10 0.000999 MORE 18 0.000999 MORE 0.000999
a29m:r10m 6 0.013 MORE 7 0.034 MORE 0.024
a29m:r4m 18 0.000999 MORE 24 0.000999 MORE 0.000999
a29m:r5m 16 0.000999 MORE 20 0.002 MORE 0.000999
a29m:r8m 14 0.000999 MORE 26 0.000999 MORE 0.000999
a29m:r9m 2 0.0579 NOT 4 0.0709 NOT 0.038
a30f:a7f 6 0.00899 MORE 9 0.00999 MORE 0.014
a30f:a8f 32 0.000999 MORE 38 0.000999 MORE 0.000999
a30f:a9f 8 0.003 MORE 11 0.005 MORE 0.017
a30f:ADr1uf 6 0.00599 MORE 9 0.00899 MORE 0.003
a30f:bm1f 4 0.023 MORE 6 0.041 MORE 0.04
a30f:bm2f 0 1 NOT 0 1 NOT 0.792
a30f:bm4f 0 1 NOT 0 1 NOT 0.36
a30f:bm5f 3 0.043 MORE 7 0.018 MORE 0.002
a30f:bm6f 0 1 NOT 0 1 NOT 0.464
a30f:bm7f 0 1 NOT 0 1 NOT 0.328
a30f:bm8f 0 1 NOT 3 0.0989 NOT 0.174
a30f:ch1f 8 0.005 MORE 10 0.011 MORE 0.017
a30f:ch4f 1 0.146 NOT 2 0.171 NOT 0.138
a30f:ch5f 0 1 NOT 2 0.191 NOT 0.225
a30f:ch6f 2 0.0819 NOT 5 0.049 MORE 0.044
a30f:l1f 45 0.000999 MORE 49 0.000999 MORE 0.000999
a30f:l2f 11 0.000999 MORE 15 0.000999 MORE 0.000999
a30f:l3f 13 0.000999 MORE 16 0.002 MORE 0.000999
a30f:l4f 44 0.000999 MORE 49 0.000999 MORE 0.000999
a30f:l5f 29 0.000999 MORE 34 0.000999 MORE 0.000999
a30f:r10f 21 0.000999 MORE 23 0.000999 MORE 0.000999
a30f:r4f 0 1 NOT 1 0.287 NOT 0.234
a30f:r5f 15 0.000999 MORE 23 0.000999 MORE 0.000999
a30f:r8f 4 0.021 MORE 5 0.046 MORE 0.004
a30f:r9f 0 1 NOT 0 1 NOT 0.467
a30m:a7m 10 0.000999 MORE 17 0.000999 MORE 0.002
a30m:a8m 29 0.000999 MORE 35 0.000999 MORE 0.000999
a30m:a9m 20 0.000999 MORE 28 0.000999 MORE 0.000999
a30m:ADr1um 1 0.172 NOT 2 0.185 NOT 0.0809
a30m:bm1m 0 1 NOT 0 1 NOT 0.378
a30m:bm2m 0 1 NOT 0 1 NOT 0.29
a30m:bm4m 0 1 NOT 1 0.32 NOT 0.284
a30m:bm5m 4 0.028 MORE 5 0.047 MORE 0.0839
a30m:bm6m 0 1 NOT 1 0.3 NOT 0.287
a30m:bm7m 0 1 NOT 0 1 NOT 0.475
a30m:bm8m 0 1 NOT 1 0.267 NOT 0.259
a30m:ch1m 3 0.03 MORE 8 0.00799 MORE 0.012
a30m:ch4m 3 0.033 MORE 10 0.00799 MORE 0.005
a30m:ch5m 8 0.002 MORE 14 0.002 MORE 0.023
a30m:ch6m 0 1 NOT 2 0.157 NOT 0.186
a30m:l1m 38 0.000999 MORE 41 0.000999 MORE 0.000999
a30m:l2m 14 0.000999 MORE 22 0.000999 MORE 0.000999
a30m:l3m 20 0.000999 MORE 25 0.000999 MORE 0.000999
a30m:l4m 36 0.000999 MORE 46 0.000999 MORE 0.000999
a30m:l5m 11 0.000999 MORE 20 0.000999 MORE 0.012
a30m:r10m 1 0.196 NOT 3 0.134 NOT 0.048
a30m:r4m 4 0.023 MORE 8 0.014 MORE 0.027
a30m:r5m 30 0.000999 MORE 38 0.000999 MORE 0.000999
a30m:r8m 10 0.000999 MORE 19 0.000999 MORE 0.012
a30m:r9m 0 1 NOT 1 0.326 NOT 0.287
a7f:a8f 2 0.046 MORE 4 0.05 MORE 0.0739
a7f:a9f 0 1 NOT 0 1 NOT 0.605
a7f:ADr1uf 1 0.158 NOT 3 0.104 NOT 0.0869
a7f:bm1f 0 1 NOT 0 1 NOT 0.917
a7f:bm2f 0 1 NOT 0 1 NOT 0.719
a7f:bm4f 0 1 NOT 0 1 NOT 0.917
a7f:bm5f 7 0.002 MORE 10 0.004 MORE 0.000999
a7f:bm6f 1 0.147 NOT 1 0.3 NOT 0.044
a7f:bm7f 0 1 NOT 1 0.284 NOT 0.217
a7f:bm8f 0 1 NOT 0 1 NOT 0.45
a7f:ch1f 1 0.166 NOT 2 0.178 NOT 0.00899
a7f:ch4f 3 0.035 MORE 5 0.039 MORE 0.0829
a7f:ch5f 0 1 NOT 0 1 NOT 0.548
a7f:ch6f 0 1 NOT 0 1 NOT 0.828
a7f:l1f 4 0.00999 MORE 9 0.00799 MORE 0.019
a7f:l2f 3 0.025 MORE 5 0.026 MORE 0.005
a7f:l3f 3 0.012 MORE 4 0.03 MORE 0.002
a7f:l4f 6 0.003 MORE 12 0.000999 MORE 0.00599
a7f:l5f 1 0.0899 NOT 1 0.239 NOT 0.021
a7f:r10f 0 1 NOT 1 0.382 NOT 0.247
a7f:r4f 0 1 NOT 0 1 NOT 0.316
a7f:r5f 4 0.019 MORE 17 0.002 MORE 0.035
a7f:r8f 1 0.141 NOT 1 0.313 NOT 0.044
a7f:r9f 0 1 NOT 0 1 NOT 0.47
a7m:a8m 0 1 NOT 0 1 NOT 0.55
a7m:a9m 0 1 NOT 0 1 NOT 0.768
a7m:ADr1um 0 1 NOT 0 1 NOT 0.525
a7m:bm1m 0 1 NOT 0 1 NOT 0.59
a7m:bm2m 0 1 NOT 0 1 NOT 0.884
a7m:bm4m 0 1 NOT 1 0.31 NOT 0.272
a7m:bm5m 0 1 NOT 0 1 NOT 0.526
a7m:bm6m 0 1 NOT 1 0.331 NOT 0.285
a7m:bm7m 0 1 NOT 0 1 NOT 0.353
a7m:bm8m 0 1 NOT 1 0.302 NOT 0.171
a7m:ch1m 0 1 NOT 0 1 NOT 0.841
a7m:ch4m 0 1 NOT 0 1 NOT 0.867
a7m:ch5m 1 0.153 NOT 4 0.0619 NOT 0.0879
a7m:ch6m 0 1 NOT 0 1 NOT 0.658
a7m:l1m 8 0.003 MORE 12 0.004 MORE 0.018
a7m:l2m 2 0.0539 NOT 9 0.003 MORE 0.0569
a7m:l3m 5 0.003 MORE 13 0.002 MORE 0.004
a7m:l4m 8 0.000999 MORE 12 0.000999 MORE 0.000999
a7m:l5m 3 0.036 MORE 10 0.005 MORE 0.00799
a7m:r10m 0 1 NOT 0 1 NOT 0.966
a7m:r4m 0 1 NOT 1 0.308 NOT 0.207
a7m:r5m 3 0.029 MORE 4 0.0529 NOT 0.0819
a7m:r8m 1 0.137 NOT 2 0.132 NOT 0.116
a7m:r9m 0 1 NOT 0 1 NOT 0.654
a8f:a9f 1 0.169 NOT 5 0.038 MORE 0.0559
a8f:ADr1uf 8 0.002 MORE 14 0.000999 MORE 0.027
a8f:bm1f 1 0.159 NOT 3 0.105 NOT 0.13
a8f:bm2f 0 1 NOT 1 0.317 NOT 0.244
a8f:bm4f 1 0.152 NOT 2 0.17 NOT 0.0999
a8f:bm5f 0 1 NOT 1 0.291 NOT 0.28
a8f:bm6f 0 1 NOT 0 1 NOT 0.428
a8f:bm7f 1 0.158 NOT 5 0.049 MORE 0.154
a8f:bm8f 0 1 NOT 0 1 NOT 0.38
a8f:ch1f 0 1 NOT 0 1 NOT 0.34
a8f:ch4f 0 1 NOT 0 1 NOT 0.473
a8f:ch5f 0 1 NOT 0 1 NOT 0.437
a8f:ch6f 0 1 NOT 0 1 NOT 0.47
a8f:l1f 67 0.000999 MORE 72 0.000999 MORE 0.000999
a8f:l2f 40 0.000999 MORE 49 0.000999 MORE 0.000999
a8f:l3f 33 0.000999 MORE 36 0.000999 MORE 0.000999
a8f:l4f 60 0.000999 MORE 67 0.000999 MORE 0.000999
a8f:l5f 46 0.000999 MORE 53 0.000999 MORE 0.000999
a8f:r10f 0 1 NOT 0 1 NOT 0.452
a8f:r4f 5 0.013 MORE 11 0.004 MORE 0.004
a8f:r5f 17 0.000999 MORE 22 0.000999 MORE 0.000999
a8f:r8f 4 0.021 MORE 6 0.031 MORE 0.04
a8f:r9f 3 0.032 MORE 6 0.026 MORE 0.002
a8m:a9m 10 0.000999 MORE 13 0.004 MORE 0.000999
a8m:ADr1um 3 0.033 MORE 6 0.039 MORE 0.036
a8m:bm1m 0 1 NOT 2 0.153 NOT 0.287
a8m:bm2m 0 1 NOT 1 0.311 NOT 0.271
a8m:bm4m 0 1 NOT 0 1 NOT 0.359
a8m:bm5m 0 1 NOT 0 1 NOT 0.364
a8m:bm6m 0 1 NOT 1 0.263 NOT 0.232
a8m:bm7m 0 1 NOT 5 0.0509 NOT 0.166
a8m:bm8m 0 1 NOT 1 0.311 NOT 0.238
a8m:ch1m 1 0.15 NOT 1 0.328 NOT 0.0669
a8m:ch4m 0 1 NOT 0 1 NOT 0.358
a8m:ch5m 0 1 NOT 0 1 NOT 0.846
a8m:ch6m 0 1 NOT 0 1 NOT 0.638
a8m:l1m 68 0.000999 MORE 75 0.000999 MORE 0.000999
a8m:l2m 53 0.000999 MORE 61 0.000999 MORE 0.000999
a8m:l3m 45 0.000999 MORE 52 0.000999 MORE 0.000999
a8m:l4m 66 0.000999 MORE 73 0.000999 MORE 0.000999
a8m:l5m 41 0.000999 MORE 50 0.000999 MORE 0.000999
a8m:r10m 1 0.172 NOT 2 0.198 NOT 0.144
a8m:r4m 0 1 NOT 0 1 NOT 0.452
a8m:r5m 19 0.000999 MORE 30 0.000999 MORE 0.000999
a8m:r8m 3 0.026 MORE 3 0.0859 NOT 0.00999
a8m:r9m 0 1 NOT 1 0.313 NOT 0.307
a9f:ADr1uf 0 1 NOT 0 1 NOT 0.437
a9f:bm1f 0 1 NOT 2 0.175 NOT 0.2
a9f:bm2f 1 0.18 NOT 2 0.194 NOT 0.152
a9f:bm4f 0 1 NOT 3 0.115 NOT 0.182
a9f:bm5f 0 1 NOT 0 1 NOT 0.476
a9f:bm6f 0 1 NOT 0 1 NOT 0.687
a9f:bm7f 0 1 NOT 0 1 NOT 0.881
a9f:bm8f 0 1 NOT 0 1 NOT 0.474
a9f:ch1f 0 1 NOT 0 1 NOT 0.533
a9f:ch4f 3 0.037 MORE 6 0.035 MORE 0.103
a9f:ch5f 0 1 NOT 0 1 NOT 0.805
a9f:ch6f 2 0.0569 NOT 5 0.042 MORE 0.0749
a9f:l1f 0 1 NOT 0 1 NOT 0.34
a9f:l2f 0 1 NOT 0 1 NOT 0.377
a9f:l3f 0 1 NOT 2 0.128 NOT 0.137
a9f:l4f 7 0.005 MORE 12 0.004 MORE 0.005
a9f:l5f 0 1 NOT 0 1 NOT 0.578
a9f:r10f 54 0.000999 MORE 59 0.000999 MORE 0.000999
a9f:r4f 0 1 NOT 0 1 NOT 0.419
a9f:r5f 3 0.031 MORE 3 0.0769 NOT 0.0549
a9f:r8f 2 0.0649 NOT 3 0.0909 NOT 0.029
a9f:r9f 0 1 NOT 0 1 NOT 0.731
a9m:ADr1um 1 0.174 NOT 4 0.0679 NOT 0.139
a9m:bm1m 0 1 NOT 0 1 NOT 0.965
a9m:bm2m 0 1 NOT 0 1 NOT 0.917
a9m:bm4m 0 1 NOT 0 1 NOT 0.611
a9m:bm5m 0 1 NOT 1 0.344 NOT 0.343
a9m:bm6m 0 1 NOT 2 0.176 NOT 0.251
a9m:bm7m 0 1 NOT 1 0.317 NOT 0.249
a9m:bm8m 0 1 NOT 0 1 NOT 0.776
a9m:ch1m 0 1 NOT 0 1 NOT 0.4
a9m:ch4m 1 0.162 NOT 2 0.166 NOT 0.117
a9m:ch5m 0 1 NOT 0 1 NOT 0.484
a9m:ch6m 0 1 NOT 0 1 NOT 0.406
a9m:l1m 14 0.000999 MORE 19 0.000999 MORE 0.000999
a9m:l2m 2 0.0659 NOT 3 0.0969 NOT 0.015
a9m:l3m 0 1 NOT 1 0.265 NOT 0.218
a9m:l4m 14 0.000999 MORE 15 0.000999 MORE 0.000999
a9m:l5m 3 0.028 MORE 6 0.024 MORE 0.032
a9m:r10m 57 0.000999 MORE 64 0.000999 MORE 0.000999
a9m:r4m 2 0.0739 NOT 5 0.047 MORE 0.018
a9m:r5m 27 0.000999 MORE 29 0.000999 MORE 0.000999
a9m:r8m 4 0.015 MORE 7 0.02 MORE 0.017
a9m:r9m 0 1 NOT 0 1 NOT 0.98
ADr1uf:bm1f 0 1 NOT 0 1 NOT 0.682
ADr1uf:bm2f 0 1 NOT 0 1 NOT 0.488
ADr1uf:bm4f 2 0.0749 NOT 3 0.105 NOT 0.114
ADr1uf:bm5f 1 0.138 NOT 3 0.0849 NOT 0.02
ADr1uf:bm6f 0 1 NOT 0 1 NOT 0.586
ADr1uf:bm7f 1 0.136 NOT 2 0.161 NOT 0.04
ADr1uf:bm8f 0 1 NOT 1 0.309 NOT 0.191
ADr1uf:ch1f 3 0.039 MORE 8 0.015 MORE 0.124
ADr1uf:ch4f 1 0.145 NOT 1 0.305 NOT 0.102
ADr1uf:ch5f 0 1 NOT 3 0.0949 NOT 0.17
ADr1uf:ch6f 0 1 NOT 0 1 NOT 0.529
ADr1uf:l1f 12 0.000999 MORE 22 0.000999 MORE 0.000999
ADr1uf:l2f 8 0.002 MORE 14 0.002 MORE 0.000999
ADr1uf:l3f 12 0.000999 MORE 14 0.000999 MORE 0.000999
ADr1uf:l4f 7 0.003 MORE 10 0.00599 MORE 0.002
ADr1uf:l5f 12 0.000999 MORE 18 0.000999 MORE 0.002
ADr1uf:r10f 0 1 NOT 0 1 NOT 0.914
ADr1uf:r4f 0 1 NOT 0 1 NOT 0.453
ADr1uf:r5f 0 1 NOT 1 0.295 NOT 0.221
ADr1uf:r8f 3 0.031 MORE 4 0.0559 NOT 0.031
ADr1uf:r9f 0 1 NOT 0 1 NOT 0.644
ADr1um:bm1m 0 1 NOT 0 1 NOT 0.645
ADr1um:bm2m 0 1 NOT 3 0.104 NOT 0.167
ADr1um:bm4m 0 1 NOT 0 1 NOT 0.852
ADr1um:bm5m 1 0.147 NOT 3 0.104 NOT 0.026
ADr1um:bm6m 0 1 NOT 0 1 NOT 0.442
ADr1um:bm7m 0 1 NOT 1 0.341 NOT 0.291
ADr1um:bm8m 3 0.038 MORE 4 0.0629 NOT 0.039
ADr1um:ch1m 0 1 NOT 1 0.307 NOT 0.178
ADr1um:ch4m 1 0.159 NOT 3 0.0949 NOT 0.03
ADr1um:ch5m 0 1 NOT 0 1 NOT 0.902
ADr1um:ch6m 0 1 NOT 0 1 NOT 0.388
ADr1um:l1m 2 0.038 MORE 6 0.016 MORE 0.00799
ADr1um:l2m 7 0.003 MORE 12 0.003 MORE 0.004
ADr1um:l3m 10 0.000999 MORE 14 0.002 MORE 0.002
ADr1um:l4m 3 0.024 MORE 4 0.049 MORE 0.012
ADr1um:l5m 4 0.023 MORE 4 0.0649 NOT 0.000999
ADr1um:r10m 0 1 NOT 1 0.391 NOT 0.318
ADr1um:r4m 0 1 NOT 0 1 NOT 0.884
ADr1um:r5m 0 1 NOT 0 1 NOT 0.373
ADr1um:r8m 0 1 NOT 1 0.328 NOT 0.216
ADr1um:r9m 0 1 NOT 0 1 NOT 0.319
bm1f:bm2f 0 1 NOT 1 0.306 NOT 0.184
bm1f:bm4f 0 1 NOT 0 1 NOT 0.49
bm1f:bm5f 4 0.021 MORE 7 0.021 MORE 0.016
bm1f:bm6f 30 0.000999 MORE 39 0.000999 MORE 0.000999
bm1f:bm7f 33 0.000999 MORE 40 0.000999 MORE 0.000999
bm1f:bm8f 0 1 NOT 0 1 NOT 0.351
bm1f:ch1f 0 1 NOT 0 1 NOT 0.472
bm1f:ch4f 0 1 NOT 0 1 NOT 0.477
bm1f:ch5f 0 1 NOT 0 1 NOT 0.935
bm1f:ch6f 0 1 NOT 0 1 NOT 0.95
bm1f:l1f 2 0.03 MORE 2 0.0909 NOT 0.04
bm1f:l2f 0 1 NOT 0 1 NOT 0.326
bm1f:l3f 2 0.039 MORE 3 0.0669 NOT 0.0609
bm1f:l4f 1 0.0849 NOT 1 0.222 NOT 0.0619
bm1f:l5f 0 1 NOT 2 0.135 NOT 0.137
bm1f:r10f 0 1 NOT 3 0.134 NOT 0.235
bm1f:r4f 0 1 NOT 0 1 NOT 0.681
bm1f:r5f 0 1 NOT 1 0.298 NOT 0.191
bm1f:r8f 0 1 NOT 0 1 NOT 0.91
bm1f:r9f 0 1 NOT 0 1 NOT 0.586
bm1m:bm2m 4 0.016 MORE 4 0.0529 NOT 0.018
bm1m:bm4m 0 1 NOT 0 1 NOT 0.451
bm1m:bm5m 0 1 NOT 0 1 NOT 0.78
bm1m:bm6m 22 0.000999 MORE 30 0.000999 MORE 0.000999
bm1m:bm7m 1 0.157 NOT 5 0.044 MORE 0.156
bm1m:bm8m 0 1 NOT 0 1 NOT 0.413
bm1m:ch1m 0 1 NOT 0 1 NOT 0.986
bm1m:ch4m 0 1 NOT 0 1 NOT 0.325
bm1m:ch5m 0 1 NOT 0 1 NOT 0.518
bm1m:ch6m 0 1 NOT 0 1 NOT 0.944
bm1m:l1m 0 1 NOT 0 1 NOT 0.689
bm1m:l2m 0 1 NOT 0 1 NOT 0.948
bm1m:l3m 2 0.046 MORE 2 0.127 NOT 0.0969
bm1m:l4m 0 1 NOT 0 1 NOT 0.55
bm1m:l5m 0 1 NOT 0 1 NOT 0.431
bm1m:r10m 3 0.038 MORE 3 0.123 NOT 0.0519
bm1m:r4m 0 1 NOT 1 0.315 NOT 0.274
bm1m:r5m 3 0.031 MORE 12 0.005 MORE 0.043
bm1m:r8m 0 1 NOT 1 0.284 NOT 0.154
bm1m:r9m 0 1 NOT 4 0.0639 NOT 0.182
bm2f:bm4f 0 1 NOT 0 1 NOT 0.374
bm2f:bm5f 1 0.171 NOT 3 0.104 NOT 0.026
bm2f:bm6f 3 0.036 MORE 6 0.025 MORE 0.034
bm2f:bm7f 3 0.032 MORE 4 0.0589 NOT 0.00599
bm2f:bm8f 0 1 NOT 0 1 NOT 0.377
bm2f:ch1f 0 1 NOT 0 1 NOT 0.388
bm2f:ch4f 0 1 NOT 0 1 NOT 0.981
bm2f:ch5f 1 0.156 NOT 2 0.16 NOT 0.14
bm2f:ch6f 2 0.0679 NOT 4 0.0679 NOT 0.0779
bm2f:l1f 0 1 NOT 0 1 NOT 0.299
bm2f:l2f 0 1 NOT 0 1 NOT 0.439
bm2f:l3f 0 1 NOT 0 1 NOT 0.515
bm2f:l4f 0 1 NOT 1 0.238 NOT 0.19
bm2f:l5f 0 1 NOT 0 1 NOT 0.761
bm2f:r10f 0 1 NOT 0 1 NOT 0.556
bm2f:r4f 0 1 NOT 0 1 NOT 0.546
bm2f:r5f 2 0.0779 NOT 4 0.0759 NOT 0.0519
bm2f:r8f 0 1 NOT 0 1 NOT 0.737
bm2f:r9f 1 0.155 NOT 3 0.0969 NOT 0.0579
bm2m:bm4m 0 1 NOT 0 1 NOT 0.946
bm2m:bm5m 0 1 NOT 0 1 NOT 0.804
bm2m:bm6m 1 0.151 NOT 1 0.293 NOT 0.026
bm2m:bm7m 1 0.153 NOT 1 0.289 NOT 0.104
bm2m:bm8m 2 0.0729 NOT 2 0.187 NOT 0.0899
bm2m:ch1m 1 0.153 NOT 2 0.151 NOT 0.119
bm2m:ch4m 0 1 NOT 0 1 NOT 0.613
bm2m:ch5m 0 1 NOT 0 1 NOT 0.612
bm2m:ch6m 0 1 NOT 0 1 NOT 0.615
bm2m:l1m 0 1 NOT 1 0.23 NOT 0.198
bm2m:l2m 0 1 NOT 0 1 NOT 0.551
bm2m:l3m 0 1 NOT 0 1 NOT 0.771
bm2m:l4m 1 0.106 NOT 2 0.121 NOT 0.0579
bm2m:l5m 0 1 NOT 0 1 NOT 0.781
bm2m:r10m 0 1 NOT 0 1 NOT 0.37
bm2m:r4m 0 1 NOT 0 1 NOT 0.835
bm2m:r5m 3 0.028 MORE 3 0.0859 NOT 0.046
bm2m:r8m 0 1 NOT 0 1 NOT 0.787
bm2m:r9m 0 1 NOT 0 1 NOT 0.799
bm4f:bm5f 0 1 NOT 0 1 NOT 0.907
bm4f:bm6f 1 0.148 NOT 3 0.0849 NOT 0.119
bm4f:bm7f 2 0.0619 NOT 7 0.018 MORE 0.043
bm4f:bm8f 0 1 NOT 0 1 NOT 0.719
bm4f:ch1f 0 1 NOT 0 1 NOT 0.764
bm4f:ch4f 0 1 NOT 1 0.31 NOT 0.3
bm4f:ch5f 1 0.179 NOT 7 0.019 MORE 0.168
bm4f:ch6f 0 1 NOT 0 1 NOT 0.489
bm4f:l1f 0 1 NOT 0 1 NOT 0.576
bm4f:l2f 0 1 NOT 0 1 NOT 0.465
bm4f:l3f 4 0.011 MORE 6 0.016 MORE 0.031
bm4f:l4f 0 1 NOT 0 1 NOT 0.961
bm4f:l5f 0 1 NOT 0 1 NOT 0.83
bm4f:r10f 0 1 NOT 0 1 NOT 0.428
bm4f:r4f 0 1 NOT 0 1 NOT 0.574
bm4f:r5f 0 1 NOT 0 1 NOT 0.685
bm4f:r8f 0 1 NOT 1 0.311 NOT 0.31
bm4f:r9f 0 1 NOT 0 1 NOT 0.651
bm4m:bm5m 0 1 NOT 0 1 NOT 0.697
bm4m:bm6m 0 1 NOT 0 1 NOT 0.84
bm4m:bm7m 0 1 NOT 1 0.282 NOT 0.201
bm4m:bm8m 0 1 NOT 0 1 NOT 0.521
bm4m:ch1m 0 1 NOT 0 1 NOT 0.397
bm4m:ch4m 0 1 NOT 0 1 NOT 0.838
bm4m:ch5m 0 1 NOT 3 0.115 NOT 0.222
bm4m:ch6m 1 0.159 NOT 1 0.331 NOT 0.132
bm4m:l1m 3 0.021 MORE 5 0.03 MORE 0.027
bm4m:l2m 0 1 NOT 0 1 NOT 0.797
bm4m:l3m 0 1 NOT 0 1 NOT 0.392
bm4m:l4m 0 1 NOT 0 1 NOT 0.846
bm4m:l5m 0 1 NOT 0 1 NOT 0.349
bm4m:r10m 0 1 NOT 0 1 NOT 0.388
bm4m:r4m 0 1 NOT 0 1 NOT 0.361
bm4m:r5m 0 1 NOT 0 1 NOT 0.83
bm4m:r8m 0 1 NOT 1 0.307 NOT 0.264
bm4m:r9m 0 1 NOT 2 0.154 NOT 0.241
bm5f:bm6f 92 0.000999 MORE 101 0.000999 MORE 0.000999
bm5f:bm7f 94 0.000999 MORE 100 0.000999 MORE 0.000999
bm5f:bm8f 27 0.000999 MORE 34 0.000999 MORE 0.000999
bm5f:ch1f 0 1 NOT 0 1 NOT 0.454
bm5f:ch4f 0 1 NOT 0 1 NOT 0.73
bm5f:ch5f 0 1 NOT 0 1 NOT 0.44
bm5f:ch6f 2 0.0959 NOT 3 0.116 NOT 0.116
bm5f:l1f 0 1 NOT 0 1 NOT 0.257
bm5f:l2f 7 0.00699 MORE 7 0.017 MORE 0.000999
bm5f:l3f 7 0.002 MORE 12 0.004 MORE 0.000999
bm5f:l4f 3 0.023 MORE 9 0.00899 MORE 0.013
bm5f:l5f 9 0.002 MORE 16 0.002 MORE 0.00999
bm5f:r10f 0 1 NOT 0 1 NOT 0.76
bm5f:r4f 0 1 NOT 1 0.309 NOT 0.246
bm5f:r5f 1 0.149 NOT 2 0.157 NOT 0.043
bm5f:r8f 6 0.00799 MORE 8 0.013 MORE 0.00799
bm5f:r9f 0 1 NOT 0 1 NOT 0.667
bm5m:bm6m 96 0.000999 MORE 102 0.000999 MORE 0.000999
bm5m:bm7m 95 0.000999 MORE 102 0.000999 MORE 0.000999
bm5m:bm8m 2 0.0729 NOT 6 0.031 MORE 0.119
bm5m:ch1m 0 1 NOT 0 1 NOT 0.846
